t-60,t-59,t-58,t-57,t-56,t-55,t-54,t-53,t-52,t-51,t-50,t-49,t-48,t-47,t-46,t-45,t-44,t-43,t-42,t-41,t-40,t-39,t-38,t-37,t-36,t-35,t-34,t-33,t-32,t-31,t-30,t-29,t-28,t-27,t-26,t-25,t-24,t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,class,Y,delta_MCAR,norm,a,b,c,delta_NMAR
-0.34698259,0.01741319,1.653613142,0.839037416,2.360331812,-0.082944987,-0.066413608,1.495267563,1.489605247,1.693547157,-0.983344868,0.032036613,0.320257423,0.223462707,-0.477781864,0.688104463,-0.222503804,-1.146857948,0.483401918,-1.202694023,0.503161103,-2.051028231,0.329755883,1.314713347,-0.811029988,1.439079692,0.354669071,2.473897053,0.721114717,-0.295723644,-0.21854417,-1.486228059,-2.810862988,2.173199346,0.75164118,0.539682782,-1.499843323,-0.657156357,0.951920227,-0.239733941,-0.592757037,0.789688452,0.991363804,-0.569981968,-1.703821191,1.441761536,0.782500298,-1.045792808,-2.802241759,0.72487417,0.441610174,-0.3256811,-0.016334458,-2.401962749,-0.368326172,1.377925614,-0.679601607,-2.303066248,1.024937589,6.154885741,0,0,3,11.25810853,0,0.333333333,0.666666667,1
0.160556403,-0.206694609,0.071859561,1.030661116,0.075260448,0.271554936,-0.012498971,-0.845903332,-0.029414611,0.147129157,0.667427119,-0.742229165,0.907412083,0.112408108,-0.931511408,1.616087887,-1.206212057,-1.722700415,0.497793338,1.883915508,1.238259654,0.041046669,0.402066015,1.246323568,-0.193732485,1.427479532,0.586072051,0.380517159,-1.231982277,1.990962951,0.274390242,0.109455761,0.320202794,-0.432058151,-0.347927826,1.447570667,0.367355633,-0.204199115,-0.498022578,1.067008064,0.280244333,-0.245007523,-1.377747337,0.751028326,0.683630987,0.640637362,-0.388801032,0.221948157,0.450533641,1.087086514,0.319599754,0.063723177,-0.400796838,-0.041363428,2.182169234,1.089874994,-1.402285834,1.917252385,-0.692306195,-0.923424585,0,0,2,7.013740639,0.666666667,0,0.333333333,3
1.391554267,0.331287907,0.224046101,-1.400162129,-0.417653587,-0.239668343,2.726721984,-0.327402909,0.832941712,0.895864689,-1.349172319,-2.349499436,3.004548736,0.720517456,1.511479891,-1.318481015,1.336097203,0.50011086,-0.836912029,0.718519859,-0.962515,0.548820232,-1.375941335,-1.452780438,0.175500211,3.935995563,-1.539504883,1.666285956,1.032785542,-0.755557136,-0.503806654,1.777879645,0,1.448313586,-1.166091261,0.838022675,0.306183203,0.359749426,-1.748859122,0.431171182,0.143113724,-0.97834192,-0.066613855,-0.788713117,0.918149069,0.155328395,-0.03323152,0.85328604,-0.241730327,-0.154209775,1.014898366,-0.513274233,0.768393615,-0.980392362,2.926292543,-0.994012698,0.388638926,-0.58071186,2.076800916,1.451728168,0,0,3,9.932635809,0,0.333333333,0.666666667,1
-0.447802545,-0.140565751,0.056307594,-0.365788027,0.338884305,1.153954015,1.947692793,4.203059337,-1.781037977,0.746663411,-0.502907975,-0.611863637,2.141325546,-0.366874712,-0.473435831,-1.691330304,-1.236556653,0.925422257,0.862998056,0.45454054,0.186318061,-0.770459405,0.66934407,1.409581424,0.839233375,-0.364107638,1.64447202,-2.413966769,0.947370027,0.912404767,-1.549983178,-1.311991582,-1.036956616,-1.423972533,0.545109759,-1.002978959,0.164297296,-0.902137273,1.517239275,-0.489131274,1.256152137,0.970865097,-0.400634927,0,0.321799219,-0.668270519,-0.672766418,-2.113245144,0.77497584,-1.785228038,-0.643175484,1.43541276,-2.941180206,2.287019004,2.738959127,0.353648188,-1.382483952,-0.577248194,-0.663527442,0.361817609,0,0,3,10.17692557,0,0.333333333,0.666666667,2
0.083513008,-0.200265246,-0.618727319,-0.370185461,-0.844451964,2.912619845,0.082759108,-0.496118812,-2.443073709,0.545144277,-1.524909385,1.290433609,1.324957717,1.659677852,-0.478233705,0.845073984,0.427207228,-1.178006248,0.215227235,0.132168896,0.79194776,-1.358654164,-1.75904014,0.08445817,1.637132862,-0.448356779,2.368637449,-0.586606838,1.573517334,0.322731877,1.302881449,-0.476340488,-0.159538088,-0.447431425,2.118779632,-0.125743505,0,0.015735476,-0.487801042,0.063246521,-0.458276085,-0.142880061,-1.208270458,0.708082468,-0.447431425,0,0.866775156,-0.318269832,-0.031929211,0.910251844,-0.917863632,0.143747248,-0.271135537,-0.04797502,-0.320001221,0.70626396,0.350649347,0.889455815,0.251888927,0.926501782,0,0,3,7.661428537,0.666666667,0,0.333333333,1
-2.70004474,-0.465869044,-0.407001965,-1.798114585,-4.681647806,1.855486681,1.007289375,-3.35243326,-1.229412882,1.578126379,0.021878165,2.822141635,-2.553193113,-4.410481422,0.137052021,1.710766417,1.031619383,0.488349,-2.78330489,1.090668883,-0.651833906,1.787332357,0.311178894,-1.39596954,1.528090573,-0.199203524,0.354845524,-0.176799627,-1.926054831,0.519186335,2.874472556,-0.261957527,2.210554096,-1.327620817,-4.383681375,-4.471178301,1.90068718,-2.471432907,1.888589687,1.830132833,3.364053072,0.51270517,0.177418532,-9.098952761,-8.061376675,3.178809968,4.15917561,1.158494514,0.804088716,-2.610582655,-2.43236416,1.984224757,3.467197267,2.242045119,8.842254217,-0.649911694,4.339288786,-0.877739148,0.590341087,0.293438257,0,0,3,22.44512417,0,0,1,1
-1.133391714,1.76367213,1.118637263,-2.695543057,-2.393913393,-3.24009881,0.754492537,0.042072404,-0.588733868,-0.761416176,4.901960657,1.812267917,2.378668388,3.898331681,-2.386307074,0.361317047,1.332815162,0.634977428,-0.871331495,0.825942508,-2.780698193,0.773036484,0.038357665,-6.402887715,2.5479278,-2.7003254,1.231628203,-2.157517757,1.027941243,-3.470914303,-1.64910103,1.36560231,1.065825386,-0.497761195,-1.212481156,3.47609248,1.808228558,0.863618386,0.840059176,-0.71291206,3.162570306,-1.149605998,-0.45094912,-2.336487641,0.455690098,-0.988249187,-5.947806654,-3.696938095,-6.106044795,-0.298217958,-7.014662954,5.74867776,-3.92503175,-2.982336522,2.105484835,-1.97958368,-0.378668993,-2.73465987,0.086836951,0.32538293,0,0,3,20.5576954,0,0,1,1
0.606670733,-1.407039965,-0.975678152,0.617644366,0.935398139,-0.999123713,-0.819080248,0.914323505,1.432125314,-0.518658106,-0.376541817,1.366481217,1.132931662,0.76574155,-0.900646512,-1.136034427,-0.488371091,1.169165088,-0.827499261,-0.215798477,2.393304524,-0.591380159,-1.303113582,-0.373137392,-0.100835057,0.735403241,-1.374175603,-0.928881532,-1.435691952,-0.653986994,0.703173618,0.430843747,-0.843194834,-0.596750012,-0.25513759,0.135425773,1.217126253,-0.712594051,0.717708398,-0.564128934,-2.433569425,-0.137714369,-0.904082053,-3.169938604,0.015972751,0.431104029,0.333861811,0,-0.491208002,-1.417196498,-0.080761165,1.406399811,1.115894736,0.804033295,-0.093834157,1.048844666,-0.325339588,-0.85482663,2.11631675,-1.458392627,0,0,1,8.236486803,0,0.333333333,0.666666667,1
0.184975332,0.023074824,0.046147803,1.429886815,0.636650255,-1.604155245,-0.872562743,0.602275069,1.772969036,-0.723981198,-0.592529922,0.252179305,2.881322089,1.578126379,1.991246898,0.150181708,0.621253028,-0.298061286,0.234885311,-0.830846615,2.406012782,0.272710453,-0.794981327,1.919029307,-1.138015789,-0.858099326,-0.337766204,0.169459506,-2.030025515,0.259009124,1.184067229,0.468087704,-1.207114951,-0.728832029,1.058082162,-0.363243957,1.13660469,-1.823580605,0.539956812,-0.945217259,-0.780743018,-0.153004797,-1.926447159,-1.852674175,0.432109669,-0.135872675,-0.589565375,-0.912412237,0.414365357,-2.200823265,-1.898737403,0.215054136,1.382932404,0.846661821,-0.559705393,-0.844279117,0.898772656,-0.961087316,-1.420114732,-1.392561368,0,0,2,8.980076446,0,0.333333333,0.666666667,2
0.430699346,0.343081826,0.69158394,0.023150779,0.401206905,-0.414976197,0.347246671,-0.115344436,0.200165146,0.053789725,-0.046073996,-0.161345043,-0.438624147,-0.255064012,0.72840172,-0.138478288,0.315849064,0.92151508,0.076096564,1.04166292,0.451505837,-0.524392972,0.444319321,0.269905981,1.024371961,-0.081415595,-0.11110659,-0.177979594,0.170860803,0.207652616,0.35524793,0.405595699,0.10282732,0.40355351,0.555400311,0.312494663,-2.680574499,0.156325059,1.404786297,1.781139093,0.475301497,1.146782394,1.225914857,-0.672038273,0.36648409,-0.386210967,-0.338358752,1.485352081,0.076666165,-0.389997613,0.412498317,-0.68931226,-3.211106832,-0.579502379,1.34061664,-0.603922899,-0.528025843,0.232687649,1.820958961,0.399000737,0,0,2,6.544826998,0.666666667,0,0.333333333,1
0.983066369,-0.955465218,-0.182016797,-2.042303808,-0.148922055,1.677852831,-4.968834944,-0.270110426,0.619073687,-0.019230563,-2.019222758,-0.745831222,-0.613015427,0.557105048,1.563115212,0.487044777,0.13571859,-0.561476855,1.148759553,0.731465782,-0.707049905,-0.153966381,-0.732452777,1.009707244,-0.480584525,-2.665638966,-0.496130336,1.176701972,-0.473089432,-0.138639562,0.059502013,0.257673755,-1.739811534,-0.241456053,-2.682526899,1.202074756,-0.552946336,0.988470073,-0.081562398,0.122443464,1.222992661,-0.120816151,-0.524197347,0.101337689,-1.093335403,0.962127379,0.304136342,1.233065413,-0.039934306,0.878950984,0.099009928,0.771509975,-0.392618886,-1.103669655,1.494619883,-1.158449611,2.304334859,-0.660199629,-0.664578373,-0.236125793,0,0,3,9.31374593,0,0.333333333,0.666666667,1
-1.219863839,0.849455687,-1.87570351,-1.359741542,1.283414345,6.722019898,-0.006761726,8.207029346,1.419373711,-1.609124944,0.723728809,0.339045187,-1.52830085,0.519437723,-0.720321917,0.416406096,-0.065978251,-3.828862103,-0.238610299,-0.465273057,-0.332480667,-2.873462366,0.581491282,0.4767069,-2.345301377,0.32389306,-2.012644524,1.486162262,-0.611321226,-0.444799259,0.310661691,-0.393209292,0.251528811,-0.198629586,-2.664107907,2.446463964,-0.868381602,-0.014121023,1.575578952,1.248564099,-0.642345132,-0.767502583,-1.201969209,2.866917719,0.802165303,-0.163230909,0.487104486,1.36270814,-0.411337206,-3.586427646,0.229878338,-1.049445435,-0.611058906,0.211998009,-1.149458558,0.110575192,-1.653251118,-0.79703709,-0.211824218,2.067788251,0,0,2,14.89634823,0,0,1,1
1.437773957,-1.881712311,-0.01245596,1.631582443,-0.330878245,0.270504384,1.103609887,0.654943524,2.060488165,-0.01179989,-0.259772363,-2.083582468,-4.207466771,-3.72334274,-3.618251416,5.821554141,0.295624317,0.486998448,-1.390133805,-2.871186277,2.649797476,0.596713887,-1.805288808,2.692049089,-0.882346341,0.528958872,0.500512575,-0.702331043,1.453185728,0.887307585,-0.201025305,-0.528765161,1.126438888,-0.888609601,0.227301805,0.264582433,0.90475145,-2.092154721,0.597804089,1.60577106,0.659530581,0.581037488,1.64699647,-0.314382728,1.467732956,1.757323603,0.140971703,0.516192459,-0.60690551,-0.02349022,0.974867086,0.837502862,0.703657392,0.137451447,0.034315694,2.561470064,0.936555151,-0.463932591,0.244147397,-2.679063567,0,0,1,12.94446268,0,0.333333333,0.666666667,2
0.951117704,-1.818575871,-0.736446822,-1.910967812,-2.062804272,-0.631875639,-0.047104235,2.144203291,0.945789762,0.457040152,-1.683343674,2.244325263,1.108851988,-1.253360272,-0.951945102,-0.205950002,2.659939994,-0.51373585,-1.885945522,-0.961102921,-0.254160382,-0.324297882,1.859175167,-2.099023375,-0.44278403,0.959737443,0.347780449,0.87800619,-0.343567399,0.068955631,0.252642646,1.09965527,0.090634715,0.203758561,0.451877023,0.247414783,-1.862234736,0.914489474,2.197556036,0.509863753,0.308776774,-1.165344733,0.556173517,0.02212018,1.06171102,-0.481500137,0.087963712,-1.054712283,-0.42193789,-1.828723666,1.044977464,1.798559454,0.72880265,-0.635827476,0.154456521,-0.638909274,0.465638373,0.816594396,0.1970231,1.551232417,0,0,2,8.951897243,0,0.333333333,0.666666667,2
-2.603970329,-3.096750449,3.374356346,4.435479027,-0.422871015,3.21270621,-8.855099513,-2.669284769,0.625128801,-2.444892151,-3.430571021,2.169752168,-1.95710733,4.459542296,-0.365928665,0.999799419,0.10100856,-1.331987604,4.274903209,2.961950078,0.933507045,-1.547753307,2.914111316,1.751115166,-1.46466359,-1.15198613,1.146617672,1.598209949,1.115786777,1.682345018,-0.533711514,0.858521809,-0.461071687,-0.641369327,0.806886784,-0.409106256,-0.839437769,1.657057207,0.265771668,-1.431350718,-0.286840894,-3.434016332,-3.705078938,0.696056848,-2.227349503,-0.176740654,0.098365602,-4.933180196,-2.728963663,-3.613179151,4.410143478,1.267164326,-0.062570581,2.212022984,-2.10289667,-1.355581889,-0.338266068,3.606280834,1.085173582,-3.645937363,0,0,1,19.74848265,0,0,1,1
-0.146080428,0.260077773,-0.34046544,-2.830651771,0.937554625,1.061534881,1.477107371,0.663108257,0.144601784,2.053583734,0.282974852,1.018970868,1.303532443,-1.210172994,-0.139550846,0.388198749,0.494972447,0.584881093,-0.122420555,-0.045961055,-0.413851398,0.277051411,-1.273985897,1.39925611,0.367981998,1.023523034,1.088766446,-1.062077937,0.347752282,1.898439739,-1.301193685,0.19475244,1.345696117,1.136034651,0.072932779,1.953358596,0.114375463,-0.628384509,0.330548608,-1.174616421,-0.710244788,0.364963504,0.567271839,1.272775906,1.242506124,0.465512532,-2.555461477,-0.85014979,-1.133554435,1.234755229,-3.179907585,-1.76964652,0.625959789,0.364129647,-0.559338984,0.501675034,0.438664215,0.542169581,-0.059917487,1.528771919,0,0,3,8.677696756,0,0.333333333,0.666666667,1
0.386738637,-2.311502887,0.281685843,-5.870787197,-0.089521876,0.298692623,2.561038561,-0.261324495,0.698694874,-1.185313228,2.282032687,-0.114419098,2.720506337,2.453306647,-0.408167417,0.191256005,-0.490854921,-1.342838191,1.11111535,0.686813158,0.190995067,-1.334427185,-0.165612404,2.432958564,-2.02429154,-0.165282534,0.800212714,1.177115575,4.84307619,1.548383159,-2.185506554,-0.389715561,-2.529997957,-2.622423255,0.054961413,-2.526773339,-0.140893349,-0.818276276,-1.365585593,1.672921435,0.851061665,-1.744019536,3.063268495,-0.444444021,-0.055804848,2.205474378,2.977328966,-0.185675579,0.637783303,0.792181794,-1.15273421,3.074476177,-1.774231518,-2.146596017,4.975924444,-1.503568113,-0.181111752,1.995843978,3.252865676,-0.098451672,0,0,3,15.14188425,0,0,1,1
6.268200766,0.034255704,-2.561296661,-2.199890996,-1.933156522,1.729444888,-2.492440953,4.247931423,0.907092888,4.361266058,-3.667571994,1.914080063,-0.390699889,-2.243331683,-0.063350936,-1.007260634,-0.270378285,0.456620557,7.123578524,0.503874891,-3.786523104,-0.953033481,3.558077773,-5.728614288,-0.361621294,-2.675782559,1.835339183,-3.425004758,-0.04460785,-2.677778963,-2.239370802,0.422166579,2.031919558,3.548000337,-1.532681253,-0.329269195,-0.518058735,1.539617574,0.20812699,3.263606036,2.672030734,2.910314531,0.632217972,6.073097053,-5.725388644,0.580963735,-0.67834946,3.834188519,-0.436338753,1.223178347,-1.072700266,1.711418407,-0.173402004,1.029330172,2.763634604,-1.412813676,-0.678819478,-2.537659573,-2.097263712,-5.471547995,0,0,3,21.51749012,0,0,1,1
-1.10307239,-2.0268588,0.648792708,-0.279741369,1.268448521,1.34891336,0.356500793,-0.390756914,0.344746679,0.14215746,-0.343074553,-2.481002363,-2.178942036,0.223992414,-0.099331798,-0.049715282,-0.422775859,0.337158637,-0.248907221,-0.249537834,-0.600369914,-1.761672964,-2.420903544,-1.903382702,-3.198189364,0.732660265,0.878275512,0,-0.993066706,-1.731247812,3.537481163,1.755564306,-0.902455632,2.638276776,-1.383086596,0.158765698,1.13606426,-0.914311613,2.860530123,0.589515688,-0.624280644,-0.871795263,0.439736121,-2.575328233,-0.383294874,-2.4280241,0.31274915,-2.643346939,-0.06962274,-0.51552896,0.532209027,1.142379087,0.881541878,0.559808403,1.031910551,1.263264031,0.99535503,-0.499339371,-3.961965071,3.259069138,0,0,3,11.82692894,0,0.333333333,0.666666667,1
1.318426748,0.990105527,0.308124952,0.502653723,4.195605032,-0.480000814,-2.009646319,-1.558653813,-3.749995761,-0.404049634,0.985222165,1.922530884,0.872751603,-1.395478578,-0.16983122,0.935633717,-1.404494442,-0.65526938,-0.086030342,1.722154051,-0.620760199,-0.085186238,0.596768705,4.519769506,0.648653185,1.154662919,0.849491704,-0.868654426,-1.938394969,0.433251682,-1.348072251,-0.382616532,-2.139924767,-0.532656676,1.662909132,-1.469361752,0.619013507,2.796420713,0.761704589,-0.755946509,-0.435255318,-0.109281701,-1.422320673,-2.108773909,-0.793647361,-1.88571385,-0.465928499,3.657109388,-3.189390512,-1.107874859,0.294818084,2.645495882,-0.658647063,0.230619297,2.674720428,1.652661457,1.846233541,-0.189393118,-2.41257632,-0.888888041,0,0,2,12.96411172,0,0.333333333,0.666666667,1
3.850061804,0.187399757,-1.024725232,-0.451927228,1.79116644,-1.929936149,-0.628412536,0.257944382,1.551998323,-0.817260539,0.486153869,7.593284131,2.14160309,-0.686463319,0.090154103,-0.3152666,3.094879907,-1.847928356,-0.736720834,1.956668882,1.485297259,8.129257262,1.199405803,-0.046343154,1.126124054,-2.764313585,-0.323360091,0.378479003,-5.24509044,0.39082148,-1.635049249,0.482117121,0.179031797,-0.293090045,-0.14338755,-1.084143107,-2.975978788,3.628343061,2.187408812,-2.204175421,-2.116588045,3.402214473,-2.305328466,-0.5917574,1.616812545,1.858676492,-10.48707542,-0.134844269,-1.08022287,-1.148225706,-0.08122693,0.731649061,0.387374476,-1.053137362,0.885599871,0.088588719,-0.225296735,-0.233871706,-0.404171048,1.452804909,0,0,1,19.86674718,0,0,1,1
1.372665745,0.303155876,-0.664924086,0.811362134,0.523135448,0.360288848,-2.572798028,-0.818828503,-0.68111832,-1.371570786,-0.611042817,-0.148398765,-1.273882152,2.408599854,-1.196975446,-0.14877725,1.4474251,1.447752054,0.455018051,0.370599766,-1.046150403,0.393861153,-0.970475362,-0.50041257,-0.963962463,-1.713917874,-0.322931159,-2.958961025,0,1.424436647,-0.065830106,-0.263510637,1.497138557,0.108466493,2.275187871,-1.144069718,0.535790829,-2.13174164,-0.457414692,0.393873747,3.073234121,-1.776274342,3.552201688,1.372141098,-1.29203707,-2.285481538,0,-1.020624186,-3.759398558,-1.272320769,1.469594241,-0.779862479,3.166404415,-0.108835957,-2.004790109,-2.156996207,2.295450731,-1.133077851,-4.674161418,4.455453291,0,0,2,13.36588073,0,0.333333333,0.666666667,1
0.659682085,-1.464923131,-0.547728453,1.455550111,-0.697946098,-0.07809628,-0.703400954,1.180634549,-0.622325372,3.874762067,0.03767265,1.167613492,-1.82427312,0.492981254,0.113210138,-1.960046907,0.461356904,0.382703347,-0.686238308,-0.767749948,0.116049435,1.622875154,2.05323548,-1.117731875,0.527503334,-1.461766811,-1.179160755,0.423404974,0.076659477,5.285327953,1.600583986,-1.897603583,-1.350361084,0.998884734,-2.014649276,-0.598130271,-1.203458793,0.875521653,-0.716983147,-0.190038913,0.152319146,1.330799968,0.82552054,-1.377003452,-0.301886505,0.227098659,-2.265862507,0.077281524,0.193054614,-2.466286236,-2.252073121,-0.282941372,-0.081071981,3.286001941,-0.078548905,-1.218558832,-2.944686812,-1.43500813,-1.372719711,11.38760383,0,0,1,16.2699149,0,0,1,1
-0.624112735,-0.37193287,-0.360522306,1.593957418,0.398300323,-0.406162243,-0.140156707,1.448890963,-0.351589428,0.845541809,-2.205844028,1.453277057,0.140850362,1.128308442,0.089628312,0.906807518,1.329120174,0.241601844,0.092388166,-0.208690385,0.133721129,1.082380454,0.457922827,-0.82465112,0.704886074,0.019801816,-3.163512858,-1.369711487,1.645749896,-0.440462017,-1.259638101,2.441482257,0.755278449,-0.259247777,0.971191867,-0.092792342,0.243683459,-0.972364343,-1.730412233,1.387209749,-1.454063208,-0.812557533,-1.481407733,1.860207178,-0.644431708,1.411193704,1.809428334,-0.234825523,1.245310455,-0.584197358,0.117924974,0.821511114,1.426673543,0.236228616,0.178207179,-0.29453751,1.294754322,0.088555175,1.24342983,-0.645901265,0,0,1,8.513789064,0,0.333333333,0.666666667,1
-0.322407844,-0.287510949,-0.450531614,-0.615496275,0.637519972,-0.144799694,0.199384836,0.65123122,0.467293564,-0.286225122,-0.035881696,0.699927102,-0.712888115,0.197452185,-0.931566572,0.271250503,0.973851953,0.732273326,0.319149469,-0.512550205,0.10658653,0.124223064,-0.035442474,0.301415185,0.335864642,-0.299503478,0.088353485,-0.370761099,-0.956939416,-1.359810932,0.253944108,-0.144747296,-1.050911453,-0.531039942,-1.417526624,-0.765639315,-1.09145281,-1.693308944,-1.161212493,0.078325662,-1.056546486,0.96895725,-1.057581083,-1.662708125,0.664247211,-0.399913927,2.168235267,0.982511311,-0.116749483,0.487044596,0.678554598,-0.173310518,0.154317161,0.712640138,-0.191245529,-1.283767363,0.873448678,0.692708489,0.66882947,4.954443043,0,0,3,7.739583899,0.666666667,0,0.333333333,3
-0.244219067,0.489624083,-1.782279046,1.383818811,0.23177011,-1.079132037,-0.324675325,0.169377529,-0.104050734,-0.104169047,0.664757727,0.543827723,-2.949131836,-1.91083125,-3.16557954,-1.131608225,2.65649989,2.20233784,-0.417505129,-1.163106008,-2.052545105,2.905842104,0.217208831,-1.368195801,2.705674065,-1.751802059,0.394720172,0.149133144,-0.947616829,0.888344324,-0.054187098,-0.284628745,-0.774771914,1.794517204,-0.699766734,0.636944322,-0.98303708,0.339997286,-2.792081313,0.738983227,2.297582923,5.75023649,2.200605822,1.752630914,-0.565943764,0.148481498,0.580678535,-0.343945948,0.406756862,-1.068012222,-1.935721094,0.556753699,0.075497115,0.100593276,0.276348724,-0.7891831,0.946969733,1.500943869,0.431298173,-1.435580575,0,0,2,12.00717429,0,0.333333333,0.666666667,2
-1.722368539,-0.941664819,0.660153317,-1.836308805,0.895245021,-0.3443202,0.956806456,0.34223533,-0.236124052,-0.525971854,0.647725073,3.217753561,-1.157905386,1.622034505,0.215355005,-1.491590969,-1.231875804,-0.246850644,0.911692092,0.671140746,-0.243581391,-0.424118157,0.477550051,1.952472732,0.163782731,-0.377352963,-1.136365779,0.127712046,-0.663265102,-0.154080945,2.134771107,0.541431494,-0.626174205,0.693126194,-0.300371063,-2.121518031,0.21803416,-0.447912187,-2.223937066,-1.525118745,2.376507051,0.586850701,-0.220408712,0.012998423,-0.116931805,1.261712332,-0.642260893,0.465410086,1.840181674,-0.11372556,1.492723089,-0.087243228,1.197605794,-1.738172297,-2.157818574,0.333371175,0.268371447,-1.338256197,-1.769795265,6.496573434,0,0,1,11.14498478,0,0.333333333,0.666666667,2
3.498970005,-0.660135684,1.563969592,-2.584101332,0.52239098,0.384698206,-0.477347511,-0.141857365,0.568256187,-0.484327461,-0.358252515,-1.879115531,0.324945536,1.330020445,-0.333236029,1.364721909,-0.828001146,-2.423301077,0.375647503,-2.425670638,-1.420555505,-0.30981533,-0.78057374,1.092657352,3.480329928,-1.343923074,-0.543470535,2.760626846,-1.567682476,2.336351547,-0.28794609,-0.199400811,-0.020667434,2.54962261,0.772741459,0.420087269,0.630808041,-0.250745546,-0.866572451,2.035234912,-0.588587492,0.697331002,1.711631928,0.77076044,-0.560905658,0.878155518,0.648105847,-0.296717954,-1.40567724,0.822040154,0.127394701,0.496213988,2.494145984,2.884317252,0.522268644,-0.722598673,1.786574304,-1.223336234,-0.358984148,0.198151702,0,0,3,10.89011794,0,0.333333333,0.666666667,1
-0.110087943,0.12938055,-0.803985395,0.159205824,0.32753368,-1.742757569,3.18088263,1.913154605,2.355834723,-1.843107673,0.781612447,0.766370585,2.522995373,-0.923952504,0.085187611,-1.64404347,-0.273269654,0.013700575,0.771718864,5.283670495,1.368687262,-2.615490638,-4.60847894,-0.420493714,-1.335653586,1.274651167,0.105648016,-1.128798944,1.963148329,-0.040963286,-10.45034237,-0.132212835,-1.654786202,2.795759423,1.63182583,4.162748122,0.994336702,1.987941042,-1.16397426,0.214976504,0.699496355,0.388995243,3.690377362,-0.057836499,-0.943688037,-0.449377614,-0.510091134,2.654267816,-0.437571489,1.37619026,-3.441934047,0.802723026,3.482246855,-0.217381858,-0.444420303,0.92782838,1.812580835,-2.035861372,-1.221684981,-0.620600212,0,0,2,17.63109821,0,0,1,1
-1.307636503,-0.557879518,-0.175319578,1.159114618,0.034723018,-0.728910407,-0.06993167,0.909727885,-0.554784489,-0.383544662,1.820092626,0.378138913,0.068488185,-0.342226134,0.583791454,1.160799708,-0.101244617,1.452703715,2.397600056,-0.325204493,0.228383999,0.032552829,-0.0976205,0.260586064,-2.534115235,2.199999491,0.130466131,-0.749190371,0,-0.361006582,1.548087299,-0.583847894,0.097881524,-1.434160788,0.462960948,-0.32915891,0.924698722,0.818062842,-0.486853688,-0.848011188,-1.151317059,-0.033272285,0.69906484,0.495866508,0.03289549,0.295955781,0.655740206,0.879474084,0.90410298,0,0.735998535,0.476491807,1.549161505,-0.653795428,0.031338856,0.939853207,0.24828682,0.46440102,-0.246538765,2.378747245,0,0,3,7.267163181,0.666666667,0,0.333333333,3
-0.891574919,14.82878851,0.308314679,-2.010483401,2.627654948,-0.987073456,0.819794096,-2.298851543,-0.205493917,0.283141854,-0.451747879,0.118603408,-1.519442205,-0.983258187,0.718352683,2.139711552,-0.585335501,0.175607688,-0.912561462,2.528747879,-0.563309106,1.939370728,2.36307254,1.315654453,0.033795475,0.096514307,1.340275192,-0.24738548,1.220914206,0.796262316,-0.233721319,-1.119804841,-0.151626268,-0.626427162,-2.125117993,-0.907538735,-1.403314243,0.584297911,-0.014894384,-1.459927684,-0.342676842,0.627025449,0.100500979,1.521083748,0.113737324,1.634889583,0.004857125,-0.777532371,-0.445679516,0.432916616,1.244187421,0.7499168,-0.633887481,-0.33346339,0.121223879,-0.416505535,-0.213988159,2.290677637,0.795691886,-0.345070062,0,0,2,17.24040828,0,0,1,1
0.625,1.159421554,1.694637469,-0.837225008,-1.932129605,-1.473515202,-3.31036374,1.84219246,-0.733788936,1.246350888,-0.65370937,4.059135307,-0.246362348,-0.518650594,-0.380667907,0.024926408,0.382027299,-2.026974867,-2.803580262,0.260645574,1.759097706,-0.102190876,0.545562529,0.81390991,0.647545723,-1.595925516,2.156747039,-0.083117344,0.299476427,-0.58057307,-0.525573428,-0.125797994,-0.041981211,-1.377687649,-0.110736696,0.631027129,-0.923653883,-0.487512576,-1.117314516,1.573226867,1.565977941,1.668207673,2.270660093,1.207355822,-0.44035472,1.399274536,0.420339776,1.358390107,-0.366209759,0.039098632,-0.289239464,-0.399844864,1.487713906,0.34127237,1.630981441,0.988745888,-0.451879883,-0.907850669,-0.503884887,2.232955985,0,0,2,10.2658832,0,0.333333333,0.666666667,1
-1.96078248,0.285714013,-2.564100126,-1.754391224,-0.297618773,1.49254305,-0.588234717,2.366861568,0.867051187,2.292261418,0.280111783,1.117317394,2.2099493,-2.432436525,-0.277008054,2.500004305,0,0.813007342,1.075267783,1.595743163,1.308899298,1.033596937,-0.255754226,-0.512820011,1.804121938,-1.772150187,0.773195116,0.255754226,-0.510203585,1.282050028,-0.253164312,0.253806861,-1.01265725,0.255754226,-1.530616838,0.259067117,1.033596937,0.767262679,0.507613722,-0.252525009,0.253164312,-1.515150056,-0.76923613,1.550392325,-2.798985538,0.785339579,-1.038960074,1.312334726,1.554408882,-0.765305378,0.257069157,-1.282056141,2.07792634,0,0.254452679,0.507613722,0.252525009,0,0.251888927,-1.507536244,0,0,1,9.833976509,0,0.333333333,0.666666667,1
